filepath,label,label_str,filename,height,width,format,mode
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B5_00332.jpg,0,non-face,B5_00332,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B5_00333.jpg,0,non-face,B5_00333,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B5_00334.jpg,0,non-face,B5_00334,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B5_00335.jpg,0,non-face,B5_00335,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B5_00336.jpg,0,non-face,B5_00336,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B5_00337.jpg,0,non-face,B5_00337,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B5_00338.jpg,0,non-face,B5_00338,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B5_00339.jpg,0,non-face,B5_00339,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B5_00340.jpg,0,non-face,B5_00340,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_0.jpg,0,non-face,geyser27_0,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_1.jpg,0,non-face,geyser27_1,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_10.jpg,0,non-face,geyser27_10,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_100.jpg,0,non-face,geyser27_100,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_101.jpg,0,non-face,geyser27_101,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_102.jpg,0,non-face,geyser27_102,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_103.jpg,0,non-face,geyser27_103,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_104.jpg,0,non-face,geyser27_104,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_105.jpg,0,non-face,geyser27_105,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_106.jpg,0,non-face,geyser27_106,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_107.jpg,0,non-face,geyser27_107,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_108.jpg,0,non-face,geyser27_108,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_109.jpg,0,non-face,geyser27_109,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_11.jpg,0,non-face,geyser27_11,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_110.jpg,0,non-face,geyser27_110,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_111.jpg,0,non-face,geyser27_111,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_112.jpg,0,non-face,geyser27_112,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_113.jpg,0,non-face,geyser27_113,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_114.jpg,0,non-face,geyser27_114,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_115.jpg,0,non-face,geyser27_115,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_116.jpg,0,non-face,geyser27_116,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_117.jpg,0,non-face,geyser27_117,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_118.jpg,0,non-face,geyser27_118,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_119.jpg,0,non-face,geyser27_119,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_12.jpg,0,non-face,geyser27_12,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_120.jpg,0,non-face,geyser27_120,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_121.jpg,0,non-face,geyser27_121,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_122.jpg,0,non-face,geyser27_122,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_123.jpg,0,non-face,geyser27_123,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_124.jpg,0,non-face,geyser27_124,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_125.jpg,0,non-face,geyser27_125,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_126.jpg,0,non-face,geyser27_126,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_127.jpg,0,non-face,geyser27_127,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_128.jpg,0,non-face,geyser27_128,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_129.jpg,0,non-face,geyser27_129,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_13.jpg,0,non-face,geyser27_13,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_130.jpg,0,non-face,geyser27_130,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_131.jpg,0,non-face,geyser27_131,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_132.jpg,0,non-face,geyser27_132,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_133.jpg,0,non-face,geyser27_133,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_134.jpg,0,non-face,geyser27_134,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_135.jpg,0,non-face,geyser27_135,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_136.jpg,0,non-face,geyser27_136,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_137.jpg,0,non-face,geyser27_137,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_138.jpg,0,non-face,geyser27_138,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_139.jpg,0,non-face,geyser27_139,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_14.jpg,0,non-face,geyser27_14,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_140.jpg,0,non-face,geyser27_140,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_141.jpg,0,non-face,geyser27_141,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_142.jpg,0,non-face,geyser27_142,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_143.jpg,0,non-face,geyser27_143,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_144.jpg,0,non-face,geyser27_144,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_145.jpg,0,non-face,geyser27_145,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_146.jpg,0,non-face,geyser27_146,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_147.jpg,0,non-face,geyser27_147,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_148.jpg,0,non-face,geyser27_148,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_149.jpg,0,non-face,geyser27_149,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_15.jpg,0,non-face,geyser27_15,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_150.jpg,0,non-face,geyser27_150,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_151.jpg,0,non-face,geyser27_151,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_152.jpg,0,non-face,geyser27_152,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_153.jpg,0,non-face,geyser27_153,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_154.jpg,0,non-face,geyser27_154,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_155.jpg,0,non-face,geyser27_155,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_156.jpg,0,non-face,geyser27_156,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_157.jpg,0,non-face,geyser27_157,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_158.jpg,0,non-face,geyser27_158,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_159.jpg,0,non-face,geyser27_159,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_16.jpg,0,non-face,geyser27_16,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_160.jpg,0,non-face,geyser27_160,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_161.jpg,0,non-face,geyser27_161,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_162.jpg,0,non-face,geyser27_162,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_163.jpg,0,non-face,geyser27_163,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_164.jpg,0,non-face,geyser27_164,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_165.jpg,0,non-face,geyser27_165,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_166.jpg,0,non-face,geyser27_166,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_167.jpg,0,non-face,geyser27_167,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_168.jpg,0,non-face,geyser27_168,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_169.jpg,0,non-face,geyser27_169,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_17.jpg,0,non-face,geyser27_17,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_170.jpg,0,non-face,geyser27_170,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_171.jpg,0,non-face,geyser27_171,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_172.jpg,0,non-face,geyser27_172,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_173.jpg,0,non-face,geyser27_173,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_174.jpg,0,non-face,geyser27_174,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_175.jpg,0,non-face,geyser27_175,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_176.jpg,0,non-face,geyser27_176,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_177.jpg,0,non-face,geyser27_177,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_178.jpg,0,non-face,geyser27_178,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_179.jpg,0,non-face,geyser27_179,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_18.jpg,0,non-face,geyser27_18,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_180.jpg,0,non-face,geyser27_180,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_181.jpg,0,non-face,geyser27_181,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_182.jpg,0,non-face,geyser27_182,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_183.jpg,0,non-face,geyser27_183,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_184.jpg,0,non-face,geyser27_184,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_185.jpg,0,non-face,geyser27_185,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_186.jpg,0,non-face,geyser27_186,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_187.jpg,0,non-face,geyser27_187,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_188.jpg,0,non-face,geyser27_188,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_189.jpg,0,non-face,geyser27_189,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_19.jpg,0,non-face,geyser27_19,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_190.jpg,0,non-face,geyser27_190,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_191.jpg,0,non-face,geyser27_191,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_192.jpg,0,non-face,geyser27_192,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_193.jpg,0,non-face,geyser27_193,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_194.jpg,0,non-face,geyser27_194,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_195.jpg,0,non-face,geyser27_195,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_196.jpg,0,non-face,geyser27_196,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_197.jpg,0,non-face,geyser27_197,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_198.jpg,0,non-face,geyser27_198,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_199.jpg,0,non-face,geyser27_199,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_2.jpg,0,non-face,geyser27_2,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_20.jpg,0,non-face,geyser27_20,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_200.jpg,0,non-face,geyser27_200,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_201.jpg,0,non-face,geyser27_201,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_202.jpg,0,non-face,geyser27_202,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_203.jpg,0,non-face,geyser27_203,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_204.jpg,0,non-face,geyser27_204,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_205.jpg,0,non-face,geyser27_205,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_206.jpg,0,non-face,geyser27_206,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_207.jpg,0,non-face,geyser27_207,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_208.jpg,0,non-face,geyser27_208,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_209.jpg,0,non-face,geyser27_209,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_21.jpg,0,non-face,geyser27_21,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_210.jpg,0,non-face,geyser27_210,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_211.jpg,0,non-face,geyser27_211,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_212.jpg,0,non-face,geyser27_212,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_213.jpg,0,non-face,geyser27_213,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_214.jpg,0,non-face,geyser27_214,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_215.jpg,0,non-face,geyser27_215,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_216.jpg,0,non-face,geyser27_216,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_217.jpg,0,non-face,geyser27_217,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_218.jpg,0,non-face,geyser27_218,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_219.jpg,0,non-face,geyser27_219,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_22.jpg,0,non-face,geyser27_22,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_220.jpg,0,non-face,geyser27_220,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_221.jpg,0,non-face,geyser27_221,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_222.jpg,0,non-face,geyser27_222,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_223.jpg,0,non-face,geyser27_223,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_224.jpg,0,non-face,geyser27_224,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_225.jpg,0,non-face,geyser27_225,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_226.jpg,0,non-face,geyser27_226,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_227.jpg,0,non-face,geyser27_227,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_23.jpg,0,non-face,geyser27_23,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_24.jpg,0,non-face,geyser27_24,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_25.jpg,0,non-face,geyser27_25,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_26.jpg,0,non-face,geyser27_26,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_27.jpg,0,non-face,geyser27_27,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_28.jpg,0,non-face,geyser27_28,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_29.jpg,0,non-face,geyser27_29,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_3.jpg,0,non-face,geyser27_3,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_30.jpg,0,non-face,geyser27_30,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_31.jpg,0,non-face,geyser27_31,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_32.jpg,0,non-face,geyser27_32,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_33.jpg,0,non-face,geyser27_33,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_34.jpg,0,non-face,geyser27_34,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_35.jpg,0,non-face,geyser27_35,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_36.jpg,0,non-face,geyser27_36,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_37.jpg,0,non-face,geyser27_37,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_38.jpg,0,non-face,geyser27_38,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_39.jpg,0,non-face,geyser27_39,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_4.jpg,0,non-face,geyser27_4,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_40.jpg,0,non-face,geyser27_40,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_41.jpg,0,non-face,geyser27_41,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_42.jpg,0,non-face,geyser27_42,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_43.jpg,0,non-face,geyser27_43,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_44.jpg,0,non-face,geyser27_44,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_45.jpg,0,non-face,geyser27_45,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_46.jpg,0,non-face,geyser27_46,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_47.jpg,0,non-face,geyser27_47,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_48.jpg,0,non-face,geyser27_48,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_49.jpg,0,non-face,geyser27_49,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_5.jpg,0,non-face,geyser27_5,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_50.jpg,0,non-face,geyser27_50,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_51.jpg,0,non-face,geyser27_51,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_52.jpg,0,non-face,geyser27_52,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_53.jpg,0,non-face,geyser27_53,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_54.jpg,0,non-face,geyser27_54,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_55.jpg,0,non-face,geyser27_55,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_56.jpg,0,non-face,geyser27_56,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_57.jpg,0,non-face,geyser27_57,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_58.jpg,0,non-face,geyser27_58,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_59.jpg,0,non-face,geyser27_59,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_6.jpg,0,non-face,geyser27_6,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_60.jpg,0,non-face,geyser27_60,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_61.jpg,0,non-face,geyser27_61,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_62.jpg,0,non-face,geyser27_62,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_63.jpg,0,non-face,geyser27_63,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_64.jpg,0,non-face,geyser27_64,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_65.jpg,0,non-face,geyser27_65,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_66.jpg,0,non-face,geyser27_66,19,19,JPEG,RGB
C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\geyser27_67.jpg,0,non-face,geyser27_67,19,19,JPEG,RGB
