filename,filepath,label,height,width,format,mode
B20_03751,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03751.jpg,non-face,19,19,JPEG,RGB
B20_03752,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03752.jpg,non-face,19,19,JPEG,RGB
B20_03753,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03753.jpg,non-face,19,19,JPEG,RGB
B20_03754,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03754.jpg,non-face,19,19,JPEG,RGB
B20_03755,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03755.jpg,non-face,19,19,JPEG,RGB
B20_03756,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03756.jpg,non-face,19,19,JPEG,RGB
B20_03757,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03757.jpg,non-face,19,19,JPEG,RGB
B20_03758,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03758.jpg,non-face,19,19,JPEG,RGB
B20_03759,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03759.jpg,non-face,19,19,JPEG,RGB
B20_03760,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03760.jpg,non-face,19,19,JPEG,RGB
B20_03761,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03761.jpg,non-face,19,19,JPEG,RGB
B20_03762,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03762.jpg,non-face,19,19,JPEG,RGB
B20_03763,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03763.jpg,non-face,19,19,JPEG,RGB
B20_03764,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03764.jpg,non-face,19,19,JPEG,RGB
B20_03765,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03765.jpg,non-face,19,19,JPEG,RGB
B20_03766,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03766.jpg,non-face,19,19,JPEG,RGB
B20_03767,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03767.jpg,non-face,19,19,JPEG,RGB
B20_03768,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03768.jpg,non-face,19,19,JPEG,RGB
B20_03769,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03769.jpg,non-face,19,19,JPEG,RGB
B20_03770,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03770.jpg,non-face,19,19,JPEG,RGB
B20_03771,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03771.jpg,non-face,19,19,JPEG,RGB
B20_03772,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03772.jpg,non-face,19,19,JPEG,RGB
B20_03773,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03773.jpg,non-face,19,19,JPEG,RGB
B20_03774,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03774.jpg,non-face,19,19,JPEG,RGB
B20_03775,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03775.jpg,non-face,19,19,JPEG,RGB
B20_03776,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03776.jpg,non-face,19,19,JPEG,RGB
B20_03777,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03777.jpg,non-face,19,19,JPEG,RGB
B20_03778,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03778.jpg,non-face,19,19,JPEG,RGB
B20_03779,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03779.jpg,non-face,19,19,JPEG,RGB
B20_03780,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03780.jpg,non-face,19,19,JPEG,RGB
B20_03781,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03781.jpg,non-face,19,19,JPEG,RGB
B20_03782,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03782.jpg,non-face,19,19,JPEG,RGB
B20_03783,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03783.jpg,non-face,19,19,JPEG,RGB
B20_03784,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03784.jpg,non-face,19,19,JPEG,RGB
B20_03785,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03785.jpg,non-face,19,19,JPEG,RGB
B20_03786,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03786.jpg,non-face,19,19,JPEG,RGB
B20_03787,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03787.jpg,non-face,19,19,JPEG,RGB
B20_03788,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03788.jpg,non-face,19,19,JPEG,RGB
B20_03789,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03789.jpg,non-face,19,19,JPEG,RGB
B20_03790,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03790.jpg,non-face,19,19,JPEG,RGB
B20_03791,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03791.jpg,non-face,19,19,JPEG,RGB
B20_03792,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03792.jpg,non-face,19,19,JPEG,RGB
B20_03793,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03793.jpg,non-face,19,19,JPEG,RGB
B20_03794,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03794.jpg,non-face,19,19,JPEG,RGB
B20_03795,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03795.jpg,non-face,19,19,JPEG,RGB
B20_03796,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03796.jpg,non-face,19,19,JPEG,RGB
B20_03797,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03797.jpg,non-face,19,19,JPEG,RGB
B20_03798,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03798.jpg,non-face,19,19,JPEG,RGB
B20_03799,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03799.jpg,non-face,19,19,JPEG,RGB
B20_03800,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03800.jpg,non-face,19,19,JPEG,RGB
B20_03801,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03801.jpg,non-face,19,19,JPEG,RGB
B20_03802,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03802.jpg,non-face,19,19,JPEG,RGB
B20_03803,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03803.jpg,non-face,19,19,JPEG,RGB
B20_03804,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03804.jpg,non-face,19,19,JPEG,RGB
B20_03805,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03805.jpg,non-face,19,19,JPEG,RGB
B20_03806,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03806.jpg,non-face,19,19,JPEG,RGB
B20_03807,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03807.jpg,non-face,19,19,JPEG,RGB
B20_03808,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03808.jpg,non-face,19,19,JPEG,RGB
B20_03809,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03809.jpg,non-face,19,19,JPEG,RGB
B20_03810,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03810.jpg,non-face,19,19,JPEG,RGB
B20_03811,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03811.jpg,non-face,19,19,JPEG,RGB
B20_03812,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03812.jpg,non-face,19,19,JPEG,RGB
B20_03813,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03813.jpg,non-face,19,19,JPEG,RGB
B20_03814,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03814.jpg,non-face,19,19,JPEG,RGB
B20_03815,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03815.jpg,non-face,19,19,JPEG,RGB
B20_03816,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03816.jpg,non-face,19,19,JPEG,RGB
B20_03817,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03817.jpg,non-face,19,19,JPEG,RGB
B20_03818,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03818.jpg,non-face,19,19,JPEG,RGB
B20_03819,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03819.jpg,non-face,19,19,JPEG,RGB
B20_03820,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03820.jpg,non-face,19,19,JPEG,RGB
B20_03821,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03821.jpg,non-face,19,19,JPEG,RGB
B20_03822,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03822.jpg,non-face,19,19,JPEG,RGB
B20_03823,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03823.jpg,non-face,19,19,JPEG,RGB
B20_03824,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03824.jpg,non-face,19,19,JPEG,RGB
B20_03825,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03825.jpg,non-face,19,19,JPEG,RGB
B20_03826,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03826.jpg,non-face,19,19,JPEG,RGB
B20_03827,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03827.jpg,non-face,19,19,JPEG,RGB
B20_03828,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03828.jpg,non-face,19,19,JPEG,RGB
B20_03829,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03829.jpg,non-face,19,19,JPEG,RGB
B20_03830,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03830.jpg,non-face,19,19,JPEG,RGB
B20_03831,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03831.jpg,non-face,19,19,JPEG,RGB
B20_03832,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03832.jpg,non-face,19,19,JPEG,RGB
B20_03833,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03833.jpg,non-face,19,19,JPEG,RGB
B20_03834,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03834.jpg,non-face,19,19,JPEG,RGB
B20_03835,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03835.jpg,non-face,19,19,JPEG,RGB
B20_03836,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03836.jpg,non-face,19,19,JPEG,RGB
B20_03837,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03837.jpg,non-face,19,19,JPEG,RGB
B20_03838,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03838.jpg,non-face,19,19,JPEG,RGB
B20_03839,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03839.jpg,non-face,19,19,JPEG,RGB
B20_03840,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03840.jpg,non-face,19,19,JPEG,RGB
B20_03841,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03841.jpg,non-face,19,19,JPEG,RGB
B20_03842,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03842.jpg,non-face,19,19,JPEG,RGB
B20_03843,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03843.jpg,non-face,19,19,JPEG,RGB
B20_03844,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03844.jpg,non-face,19,19,JPEG,RGB
B20_03845,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03845.jpg,non-face,19,19,JPEG,RGB
B20_03846,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03846.jpg,non-face,19,19,JPEG,RGB
B20_03847,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03847.jpg,non-face,19,19,JPEG,RGB
B20_03848,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03848.jpg,non-face,19,19,JPEG,RGB
B20_03849,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03849.jpg,non-face,19,19,JPEG,RGB
B20_03850,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03850.jpg,non-face,19,19,JPEG,RGB
B20_03851,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03851.jpg,non-face,19,19,JPEG,RGB
B20_03852,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03852.jpg,non-face,19,19,JPEG,RGB
B20_03853,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03853.jpg,non-face,19,19,JPEG,RGB
B20_03854,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03854.jpg,non-face,19,19,JPEG,RGB
B20_03855,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03855.jpg,non-face,19,19,JPEG,RGB
B20_03856,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03856.jpg,non-face,19,19,JPEG,RGB
B20_03857,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03857.jpg,non-face,19,19,JPEG,RGB
B20_03858,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03858.jpg,non-face,19,19,JPEG,RGB
B20_03859,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03859.jpg,non-face,19,19,JPEG,RGB
B20_03860,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03860.jpg,non-face,19,19,JPEG,RGB
B20_03861,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03861.jpg,non-face,19,19,JPEG,RGB
B20_03862,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03862.jpg,non-face,19,19,JPEG,RGB
B20_03863,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03863.jpg,non-face,19,19,JPEG,RGB
B20_03864,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03864.jpg,non-face,19,19,JPEG,RGB
B20_03865,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03865.jpg,non-face,19,19,JPEG,RGB
B20_03866,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03866.jpg,non-face,19,19,JPEG,RGB
B20_03867,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03867.jpg,non-face,19,19,JPEG,RGB
B20_03868,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03868.jpg,non-face,19,19,JPEG,RGB
B20_03869,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03869.jpg,non-face,19,19,JPEG,RGB
B20_03870,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03870.jpg,non-face,19,19,JPEG,RGB
B20_03871,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03871.jpg,non-face,19,19,JPEG,RGB
B20_03872,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03872.jpg,non-face,19,19,JPEG,RGB
B20_03873,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03873.jpg,non-face,19,19,JPEG,RGB
B20_03874,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03874.jpg,non-face,19,19,JPEG,RGB
B20_03875,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03875.jpg,non-face,19,19,JPEG,RGB
B20_03876,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03876.jpg,non-face,19,19,JPEG,RGB
B20_03877,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03877.jpg,non-face,19,19,JPEG,RGB
B20_03878,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03878.jpg,non-face,19,19,JPEG,RGB
B20_03879,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03879.jpg,non-face,19,19,JPEG,RGB
B20_03880,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03880.jpg,non-face,19,19,JPEG,RGB
B20_03881,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03881.jpg,non-face,19,19,JPEG,RGB
B20_03882,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03882.jpg,non-face,19,19,JPEG,RGB
B20_03883,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03883.jpg,non-face,19,19,JPEG,RGB
B20_03884,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03884.jpg,non-face,19,19,JPEG,RGB
B20_03885,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03885.jpg,non-face,19,19,JPEG,RGB
B20_03886,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03886.jpg,non-face,19,19,JPEG,RGB
B20_03887,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03887.jpg,non-face,19,19,JPEG,RGB
B20_03888,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03888.jpg,non-face,19,19,JPEG,RGB
B20_03889,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03889.jpg,non-face,19,19,JPEG,RGB
B20_03890,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03890.jpg,non-face,19,19,JPEG,RGB
B20_03891,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03891.jpg,non-face,19,19,JPEG,RGB
B20_03892,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03892.jpg,non-face,19,19,JPEG,RGB
B20_03893,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03893.jpg,non-face,19,19,JPEG,RGB
B20_03894,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03894.jpg,non-face,19,19,JPEG,RGB
B20_03895,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03895.jpg,non-face,19,19,JPEG,RGB
B20_03896,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03896.jpg,non-face,19,19,JPEG,RGB
B20_03897,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03897.jpg,non-face,19,19,JPEG,RGB
B20_03898,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03898.jpg,non-face,19,19,JPEG,RGB
B20_03899,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03899.jpg,non-face,19,19,JPEG,RGB
B20_03900,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03900.jpg,non-face,19,19,JPEG,RGB
B20_03901,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03901.jpg,non-face,19,19,JPEG,RGB
B20_03902,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03902.jpg,non-face,19,19,JPEG,RGB
B20_03903,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03903.jpg,non-face,19,19,JPEG,RGB
B20_03904,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03904.jpg,non-face,19,19,JPEG,RGB
B20_03905,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03905.jpg,non-face,19,19,JPEG,RGB
B20_03906,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03906.jpg,non-face,19,19,JPEG,RGB
B20_03907,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03907.jpg,non-face,19,19,JPEG,RGB
B20_03908,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03908.jpg,non-face,19,19,JPEG,RGB
B20_03909,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03909.jpg,non-face,19,19,JPEG,RGB
B20_03910,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03910.jpg,non-face,19,19,JPEG,RGB
B20_03911,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03911.jpg,non-face,19,19,JPEG,RGB
B20_03912,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03912.jpg,non-face,19,19,JPEG,RGB
B20_03913,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03913.jpg,non-face,19,19,JPEG,RGB
B20_03914,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03914.jpg,non-face,19,19,JPEG,RGB
B20_03915,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03915.jpg,non-face,19,19,JPEG,RGB
B20_03916,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03916.jpg,non-face,19,19,JPEG,RGB
B20_03917,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03917.jpg,non-face,19,19,JPEG,RGB
B20_03918,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03918.jpg,non-face,19,19,JPEG,RGB
B20_03919,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03919.jpg,non-face,19,19,JPEG,RGB
B20_03920,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03920.jpg,non-face,19,19,JPEG,RGB
B20_03921,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03921.jpg,non-face,19,19,JPEG,RGB
B20_03922,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03922.jpg,non-face,19,19,JPEG,RGB
B20_03923,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03923.jpg,non-face,19,19,JPEG,RGB
B20_03924,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03924.jpg,non-face,19,19,JPEG,RGB
B20_03925,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03925.jpg,non-face,19,19,JPEG,RGB
B20_03926,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03926.jpg,non-face,19,19,JPEG,RGB
B20_03927,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03927.jpg,non-face,19,19,JPEG,RGB
B20_03928,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03928.jpg,non-face,19,19,JPEG,RGB
B20_03929,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03929.jpg,non-face,19,19,JPEG,RGB
B20_03930,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03930.jpg,non-face,19,19,JPEG,RGB
B20_03931,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03931.jpg,non-face,19,19,JPEG,RGB
B20_03932,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03932.jpg,non-face,19,19,JPEG,RGB
B20_03933,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03933.jpg,non-face,19,19,JPEG,RGB
B20_03934,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03934.jpg,non-face,19,19,JPEG,RGB
B20_03935,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03935.jpg,non-face,19,19,JPEG,RGB
B20_03936,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03936.jpg,non-face,19,19,JPEG,RGB
B20_03937,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03937.jpg,non-face,19,19,JPEG,RGB
B20_03938,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03938.jpg,non-face,19,19,JPEG,RGB
B20_03939,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03939.jpg,non-face,19,19,JPEG,RGB
B20_03940,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03940.jpg,non-face,19,19,JPEG,RGB
B20_03941,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03941.jpg,non-face,19,19,JPEG,RGB
B20_03942,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03942.jpg,non-face,19,19,JPEG,RGB
B20_03943,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03943.jpg,non-face,19,19,JPEG,RGB
B20_03944,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03944.jpg,non-face,19,19,JPEG,RGB
B20_03945,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03945.jpg,non-face,19,19,JPEG,RGB
B20_03946,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03946.jpg,non-face,19,19,JPEG,RGB
B20_03947,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03947.jpg,non-face,19,19,JPEG,RGB
B20_03948,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03948.jpg,non-face,19,19,JPEG,RGB
B20_03949,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03949.jpg,non-face,19,19,JPEG,RGB
B20_03950,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03950.jpg,non-face,19,19,JPEG,RGB
B20_03951,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03951.jpg,non-face,19,19,JPEG,RGB
B20_03952,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03952.jpg,non-face,19,19,JPEG,RGB
B20_03953,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03953.jpg,non-face,19,19,JPEG,RGB
B20_03954,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03954.jpg,non-face,19,19,JPEG,RGB
B20_03955,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03955.jpg,non-face,19,19,JPEG,RGB
B20_03956,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03956.jpg,non-face,19,19,JPEG,RGB
B20_03957,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03957.jpg,non-face,19,19,JPEG,RGB
B20_03958,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03958.jpg,non-face,19,19,JPEG,RGB
B20_03959,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03959.jpg,non-face,19,19,JPEG,RGB
B20_03960,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03960.jpg,non-face,19,19,JPEG,RGB
B20_03961,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03961.jpg,non-face,19,19,JPEG,RGB
B20_03962,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03962.jpg,non-face,19,19,JPEG,RGB
B20_03963,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03963.jpg,non-face,19,19,JPEG,RGB
B20_03964,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03964.jpg,non-face,19,19,JPEG,RGB
B20_03965,C:\Users\Noam\PycharmProjects\Jubaan\data\train\non-face\B20_03965.jpg,non-face,19,19,JPEG,RGB
